Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-21 00:00:00-04:00,44.91674124061117,45.22016918359307,44.656320583897084,44.82834243774414,73603200,0.0,0.0
2018-05-22 00:00:00-04:00,45.00752278008783,45.12698217496386,44.62525125823998,44.716041564941406,60962800,0.0,0.0
2018-05-23 00:00:00-04:00,44.52252486690888,45.036198886681944,44.38155998832259,45.002750396728516,80233600,0.0,0.0
2018-05-24 00:00:00-04:00,45.10071166209637,45.11743408562836,44.489079998523586,44.952579498291016,92936000,0.0,0.0
2018-05-25 00:00:00-04:00,44.971697677376554,45.310962033779525,44.83312429592532,45.055320739746094,69844000,0.0,0.0
2018-05-29 00:00:00-04:00,44.82116480655079,45.09591994665677,44.6467514714534,44.89283752441406,90056400,0.0,0.0
2018-05-30 00:00:00-04:00,44.84984560984559,44.916742594401036,44.62526131357563,44.79728317260742,74762000,0.0,0.0
2018-05-31 00:00:00-04:00,44.73038590086393,44.971692618917345,44.47235311397292,44.64676284790039,109931200,0.0,0.0
2018-06-01 00:00:00-04:00,44.91434841829948,45.45669149232784,44.85700659146141,45.4519157409668,93770000,0.0,0.0
2018-06-04 00:00:00-04:00,45.78639958258293,46.211674763260056,45.71711473329556,45.83179473876953,105064800,0.0,0.0
2018-06-05 00:00:00-04:00,46.12806372618457,46.33592195731678,45.95842974006115,46.185401916503906,86264000,0.0,0.0
2018-06-06 00:00:00-04:00,46.26186245454077,46.36937521805664,45.853309578445234,46.345481872558594,83734400,0.0,0.0
2018-06-07 00:00:00-04:00,46.383692576436964,46.39802712017807,45.95363803614713,46.221229553222656,85388800,0.0,0.0
2018-06-08 00:00:00-04:00,45.67410879508113,45.87241184626496,45.33962391694681,45.80073547363281,106627200,0.0,0.0
2018-06-11 00:00:00-04:00,45.717118783039005,45.865247288464985,45.44475146740404,45.688446044921875,73234000,0.0,0.0
2018-06-12 00:00:00-04:00,45.72667057294957,46.01815181071327,45.66932874653957,45.939308166503906,67644400,0.0,0.0
2018-06-13 00:00:00-04:00,45.972757821536334,46.08266208021079,45.49969958987629,45.56181716918945,86553600,0.0,0.0
2018-06-14 00:00:00-04:00,45.76490538088578,45.76968477854593,45.44714288031209,45.585716247558594,86440400,0.0,0.0
2018-06-15 00:00:00-04:00,45.401745635771746,45.432806250720844,44.97885827972943,45.117431640625,246876800,0.0,0.0
2018-06-18 00:00:00-04:00,44.88806605969972,45.20821638209569,44.72559937727041,45.093536376953125,73939600,0.0,0.0
2018-06-19 00:00:00-04:00,44.23343156228226,44.5177455502072,43.82965816064849,44.364837646484375,134314000,0.0,0.0
2018-06-20 00:00:00-04:00,44.522520876178724,44.725599673546064,44.37438873770951,44.55835723876953,82514800,0.0,0.0
2018-06-21 00:00:00-04:00,44.73755772850727,45.000369939763566,44.18565573048164,44.30989456176758,102847600,0.0,0.0
2018-06-22 00:00:00-04:00,44.46757192595028,44.474739199274325,44.12830762136798,44.180870056152344,108801600,0.0,0.0
2018-06-25 00:00:00-04:00,43.817714831972125,44.18087249811504,43.17980195158911,43.52384567260742,126652400,0.0,0.0
2018-06-26 00:00:00-04:00,43.71975695253823,44.56552798613234,43.61224056515927,44.06379699707031,98276800,0.0,0.0
2018-06-27 00:00:00-04:00,44.25493170624832,44.744716013033006,43.96822985332446,43.999290466308594,101141200,0.0,0.0
2018-06-28 00:00:00-04:00,43.984954060991036,44.48907289226795,43.91327768938731,44.31943893432617,69460800,0.0,0.0
2018-06-29 00:00:00-04:00,44.50818742430829,44.72321655958222,43.700644254519304,44.22626495361328,90950800,0.0,0.0
2018-07-02 00:00:00-04:00,43.91805767387132,44.749494117007345,43.82248796191722,44.720821380615234,70925200,0.0,0.0
2018-07-03 00:00:00-04:00,44.86656647774108,44.90479436633669,43.85116142769745,43.941951751708984,55819200,0.0,0.0
2018-07-05 00:00:00-04:00,44.26211043204092,44.536869331629966,44.02797095022386,44.29555892944336,66416800,0.0,0.0
2018-07-06 00:00:00-04:00,44.3003213320461,45.019465573105954,44.24775890692025,44.90956497192383,69940800,0.0,0.0
2018-07-09 00:00:00-04:00,45.275116952956445,45.5570394141682,45.22733391748468,45.53314971923828,79026400,0.0,0.0
2018-07-10 00:00:00-04:00,45.564206104541974,45.70038792527967,45.437575786155584,45.47819519042969,63756400,0.0,0.0
2018-07-11 00:00:00-04:00,45.0362053094867,45.3420211599923,44.82356766896932,44.88807678222656,75326000,0.0,0.0
2018-07-12 00:00:00-04:00,45.28228490712587,45.731453467663016,45.22972247363271,45.640663146972656,72164400,0.0,0.0
2018-07-13 00:00:00-04:00,45.652611599620876,45.83418860247805,45.609604313442105,45.71234130859375,50055600,0.0,0.0
2018-07-16 00:00:00-04:00,45.75773633229894,46.02771213702344,45.49492415536842,45.611995697021484,60172400,0.0,0.0
2018-07-17 00:00:00-04:00,45.334855042896365,45.84136187467156,45.203448936837916,45.74101638793945,62138000,0.0,0.0
2018-07-18 00:00:00-04:00,45.819844282673344,45.824623679143166,45.377843072303996,45.490135192871094,65573600,0.0,0.0
2018-07-19 00:00:00-04:00,45.320513365237204,46.00382136364404,45.320513365237204,45.843746185302734,81147200,0.0,0.0
2018-07-20 00:00:00-04:00,45.819852284172335,45.97514806325304,45.43519282743393,45.73862075805664,82704800,0.0,0.0
2018-07-23 00:00:00-04:00,45.55703943864338,45.86285888617321,45.2894515233682,45.77923583984375,63957600,0.0,0.0
2018-07-24 00:00:00-04:00,45.979929664313985,46.26902306249119,45.88436358731658,46.11133575439453,74791600,0.0,0.0
2018-07-25 00:00:00-04:00,46.12566601710794,46.55333273913707,45.975145996486184,46.546165466308594,66839600,0.0,0.0
2018-07-26 00:00:00-04:00,46.495987203078194,46.81852903708609,46.257068406216504,46.400421142578125,76304000,0.0,0.0
2018-07-27 00:00:00-04:00,46.586797901844,46.63458095300695,45.41848461968617,45.62873077392578,96096000,0.0,0.0
2018-07-30 00:00:00-04:00,45.8485196922636,45.92019606674893,45.17238264581141,45.37307357788086,84118000,0.0,0.0
2018-07-31 00:00:00-04:00,45.46624726454151,45.90585697091462,45.23688361804469,45.4638557434082,157492000,0.0,0.0
2018-08-01 00:00:00-04:00,47.57591057054597,48.20426465122627,47.14107652458827,48.142147064208984,271742800,0.0,0.0
2018-08-02 00:00:00-04:00,47.922340745331795,49.78590840236974,47.86739043361338,49.54937744140625,249616000,0.0,0.0
2018-08-03 00:00:00-04:00,49.4633586694285,49.871911419821515,49.09303380182544,49.69272232055664,133789600,0.0,0.0
2018-08-06 00:00:00-04:00,49.69511499814766,49.99376352578076,49.47292224348235,49.95075988769531,101701600,0.0,0.0
2018-08-07 00:00:00-04:00,50.01048745915474,50.05349109540512,49.398852238348084,49.48247528076172,102349600,0.0,0.0
2018-08-08 00:00:00-04:00,49.22922829351196,49.649724144466106,48.86368275563647,49.51593017578125,90102000,0.0,0.0
2018-08-09 00:00:00-04:00,50.060664593742096,50.12039430414799,49.50398325528566,49.90536880493164,93970400,0.0,0.0
2018-08-10 00:00:00-04:00,49.715955662109145,50.13313368918932,49.550522933122224,49.7567138671875,98444800,0.1825,0.0
2018-08-13 00:00:00-04:00,50.1834812188039,50.57668211474406,49.797472732184794,50.07798767089844,103563600,0.0,0.0
2018-08-14 00:00:00-04:00,50.38727590053801,50.48317713040805,49.93173591266175,50.28897476196289,82992000,0.0,0.0
2018-08-15 00:00:00-04:00,50.161903105858535,50.52633435808497,49.948519763504365,50.406455993652344,115230400,0.0,0.0
2018-08-16 00:00:00-04:00,50.76849285844062,51.26239118827236,50.701361259729374,51.14491271972656,114001600,0.0,0.0
2018-08-17 00:00:00-04:00,51.173678466123775,52.2549800316078,51.106546872520184,52.1662712097168,141708000,0.0,0.0
2018-08-20 00:00:00-04:00,52.29094329625628,52.549877340413325,51.57406936996978,51.65798568725586,121150800,0.0,0.0
2018-08-21 00:00:00-04:00,51.9792633384703,52.07276832320749,51.3151361267536,51.557289123535156,104639200,0.0,0.0
2018-08-22 00:00:00-04:00,51.331920392821424,51.87376931765063,51.26958129795953,51.559688568115234,76072400,0.0,0.0
2018-08-23 00:00:00-04:00,51.46379316774785,52.039211654958514,51.45180825504622,51.665191650390625,75532800,0.0,0.0
2018-08-24 00:00:00-04:00,51.93131065769691,52.00323475202372,51.57407180281803,51.8258171081543,73905600,0.0,0.0
2018-08-27 00:00:00-04:00,52.0631764846874,52.44439249526715,51.866577853241616,52.252586364746094,82100400,0.0,0.0
2018-08-28 00:00:00-04:00,52.50912779365604,52.8759553514903,52.487550562818235,52.674560546875,91107200,0.0,0.0
2018-08-29 00:00:00-04:00,52.78244456392574,53.58323485160347,52.60502691865381,53.46095657348633,109019200,0.0,0.0
2018-08-30 00:00:00-04:00,53.52568695064664,54.726866783109614,53.32189227829315,53.95245361328125,195175200,0.0,0.0
2018-08-31 00:00:00-04:00,54.30729471658344,54.87312073656425,54.1850201032849,54.57582473754883,173360400,0.0,0.0
2018-09-04 00:00:00-04:00,54.76283924647295,54.94744930689588,54.336072531151,54.750850677490234,109560400,0.0,0.0
2018-09-05 00:00:00-04:00,54.90189484790705,55.064927668063056,53.96924131576293,54.39360809326172,133332000,0.0,0.0
2018-09-06 00:00:00-04:00,54.24016695295706,54.50869699286908,53.05816796581444,53.48973083496094,137160000,0.0,0.0
2018-09-07 00:00:00-04:00,53.19002579226682,54.033966749105666,52.91670329837302,53.05815887451172,150479200,0.0,0.0
2018-09-10 00:00:00-04:00,52.97424216370255,53.190025388864456,51.90013317143766,52.3460807800293,158066000,0.0,0.0
2018-09-11 00:00:00-04:00,52.26937331462879,53.777445481368,51.92172672180083,53.6695556640625,142996000,0.0,0.0
2018-09-12 00:00:00-04:00,53.930874718870456,53.94525953606988,52.708114039360716,53.00301742553711,197114800,0.0,0.0
2018-09-13 00:00:00-04:00,53.59042082064996,54.748446168462735,53.362652677926704,54.28331756591797,166825600,0.0,0.0
2018-09-14 00:00:00-04:00,54.125092542709815,54.38642655227591,53.3506791754203,53.66715621948242,127997200,0.0,0.0
2018-09-17 00:00:00-04:00,53.261955926256455,53.45376204128813,52.09194557551821,52.238197326660156,148780400,0.0,0.0
2018-09-18 00:00:00-04:00,52.2166266351659,53.190042218776945,52.055990034254215,52.324520111083984,126286800,0.0,0.0
2018-09-19 00:00:00-04:00,52.38685192245234,52.655378322259985,51.61963102414633,52.355682373046875,108495200,0.0,0.0
2018-09-20 00:00:00-04:00,52.80402407698108,53.29312620153211,52.542686458202965,52.7536735534668,106435200,0.0,0.0
2018-09-21 00:00:00-04:00,52.933495215007845,53.0725545696531,52.096742836648495,52.185455322265625,384986800,0.0,0.0
2018-09-24 00:00:00-04:00,51.984051792199296,53.04856851510825,51.93849743180331,52.935882568359375,110773600,0.0,0.0
2018-09-25 00:00:00-04:00,52.68654220951576,53.422597137711314,52.674553641156066,53.271549224853516,98217600,0.0,0.0
2018-09-26 00:00:00-04:00,52.98623493426474,53.64556591195356,52.688935285483886,52.84717559814453,95938800,0.0,0.0
2018-09-27 00:00:00-04:00,53.66235071012697,54.290512144478434,53.59521546294704,53.93327331542969,120724800,0.0,0.0
2018-09-28 00:00:00-04:00,53.89492785761186,54.146673221795965,53.7103177611554,54.12269973754883,91717600,0.0,0.0
2018-10-01 00:00:00-04:00,54.65254668413918,55.00498937514944,54.268938105475904,54.48711395263672,94403200,0.0,0.0
2018-10-02 00:00:00-04:00,54.484722002604265,55.144053071942714,54.336073986749774,54.97142791748047,99152800,0.0,0.0
2018-10-03 00:00:00-04:00,55.15604446730481,55.97601216381472,55.09130911646516,55.64035415649414,114619200,0.0,0.0
2018-10-04 00:00:00-04:00,55.331055719042666,55.70747552663063,54.36004026837785,54.66213607788086,128168000,0.0,0.0
2018-10-05 00:00:00-04:00,54.65495791611161,54.762847736888055,52.88555168514453,53.775047302246094,134322000,0.0,0.0
2018-10-08 00:00:00-04:00,53.276351588873354,53.89732072321587,52.79443815682707,53.65037155151367,118655600,0.0,0.0
2018-10-09 00:00:00-04:00,53.61919488072598,54.48951298017469,53.285933172797805,54.39360809326172,107564000,0.0,0.0
2018-10-10 00:00:00-04:00,54.055559601732604,54.26894296738513,51.79944765876073,51.87377166748047,167962400,0.0,0.0
2018-10-11 00:00:00-04:00,51.432617247479,52.62660479664613,50.905153147483695,51.41583251953125,212497600,0.0,0.0
2018-10-12 00:00:00-04:00,52.847183242366285,53.43698646650725,51.988853624611984,53.25237274169922,161351600,0.0,0.0
