Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-04-15 00:00:00-04:00,47.7931860099468,48.09884393052025,47.65599965773498,47.949623107910156,70146400,0.0,0.0
2019-04-16 00:00:00-04:00,48.004988199611134,48.46467419016821,47.788378716886996,47.954444885253906,102785600,0.0,0.0
2019-04-17 00:00:00-04:00,48.02422730713734,48.948420932404964,47.8004016022239,48.88825225830078,115627200,0.0,0.0
2019-04-18 00:00:00-04:00,48.885852767246796,49.1337474594759,48.74145012446377,49.0639533996582,96783200,0.0,0.0
2019-04-22 00:00:00-04:00,48.816065708661604,49.323889637618784,48.698133745263874,49.22521209716797,77758000,0.0,0.0
2019-04-23 00:00:00-04:00,49.201133444879666,50.00017531373073,49.07357613137349,49.9351921081543,93292000,0.0,0.0
2019-04-24 00:00:00-04:00,49.90631521422094,50.17586975314949,49.831706630939294,49.85818099975586,70162400,0.0,0.0
2019-04-25 00:00:00-04:00,49.77874719221214,50.002572893940545,49.367191851337985,49.40570068359375,74172800,0.0,0.0
2019-04-26 00:00:00-04:00,49.31424438239162,49.33831332126622,48.64516901260778,49.16984176635742,74596400,0.0,0.0
2019-04-29 00:00:00-04:00,49.193913935106565,49.57177502850864,49.06395119520058,49.24445724487305,88818800,0.0,0.0
2019-04-30 00:00:00-04:00,48.87141228223476,48.95324081273451,47.92074779049798,48.296199798583984,186139600,0.0,0.0
2019-05-01 00:00:00-04:00,50.51281934559513,51.819681517781525,50.35637854957151,50.66685104370117,259309200,0.0,0.0
2019-05-02 00:00:00-04:00,50.503170904067034,51.179466126228384,50.091619282796294,50.33710479736328,127985200,0.0,0.0
2019-05-03 00:00:00-04:00,50.75588354866797,50.9845237621258,50.59703737714409,50.96286392211914,83569600,0.0,0.0
2019-05-06 00:00:00-04:00,49.167437497378444,50.26250822043069,48.97730608225386,50.175865173339844,129772400,0.0,0.0
2019-05-07 00:00:00-04:00,49.55010749927779,49.92074491459882,48.334699552164565,48.82326889038086,155054800,0.0,0.0
2019-05-08 00:00:00-04:00,48.59221868040143,49.42014020564739,48.55611894568608,48.83289337158203,105358000,0.0,0.0
